chrom	chrom_key	start	end	window_length	ALE-RETROFIT_bp	ALE-RETROFIT_density	BIANCA_bp	BIANCA_density	IVANA-ORYCO_bp	IVANA-ORYCO_density	SIRE_bp	SIRE_density	TAR-TORK_bp	TAR-TORK_density	Unknown_bp	Unknown_density	GENE_bp	GENE_density
CP002688.1	1	15600000	16600000	1000000	52075	0.052075	17938	0.017938	10028	0.010028	12845	0.012845	16345	0.016345	9127	0.009127	2588925	2.588925
CP002688.1	1	15700000	16700000	1000000	33629	0.033629	12910	0.01291	9965	0.009965	21407	0.021407	21457	0.021457	8257	0.008257	2657279	2.657279
CP002688.1	1	15800000	16800000	1000000	29236	0.029236	12910	0.01291	9459	0.009459	21407	0.021407	15865	0.015865	8365	0.008365	2711728	2.711728
CP002688.1	1	15900000	16900000	1000000	35945	0.035945	10153	0.010153	9459	0.009459	21407	0.021407	10738	0.010738	8137	0.008137	2782254	2.782254
CP002688.1	1	16000000	17000000	1000000	32854	0.032854	10153	0.010153	9289	0.009289	17307	0.017307	10502	0.010502	7994	0.007994	2841464	2.841464
CP002688.1	1	16100000	17100000	1000000	46118	0.046118	2580	0.00258	11679	0.011679	17307	0.017307	10777	0.010777	9265	0.009265	2866457	2.866457
CP002688.1	1	16200000	17200000	1000000	45452	0.045452	1123	0.001123	7354	0.007354	11058	0.011058	10667	0.010667	8887	0.008887	2915166	2.915166
CP002688.1	1	16300000	17300000	1000000	50241	0.050241	1123	0.001123	9748	0.009748	10507	0.010507	10667	0.010667	9020	0.00902	2919477	2.919477
CP002688.1	1	16400000	17400000	1000000	50241	0.050241	5885	0.005885	9748	0.009748	10033	0.010033	11198	0.011198	8487	0.008487	2969200	2.9692
CP002688.1	1	16500000	17500000	1000000	51536	0.051536	5885	0.005885	9491	0.009491	9384	0.009384	11198	0.011198	8093	0.008093	2933944	2.933944
CP002688.1	1	16600000	17600000	1000000	43477	0.043477	5784	0.005784	5146	0.005146	12594	0.012594	11198	0.011198	6950	0.00695	3011689	3.011689
CP002688.1	1	16700000	17700000	1000000	44783	0.044783	5784	0.005784	5016	0.005016	9051	0.009051	5460	0.00546	5453	0.005453	3045393	3.045393
CP002688.1	1	16800000	17800000	1000000	44383	0.044383	5784	0.005784	9227	0.009227	9051	0.009051	5460	0.00546	5604	0.005604	3068234	3.068234
CP002688.1	1	16900000	17900000	1000000	35918	0.035918	5784	0.005784	9227	0.009227	9051	0.009051	5460	0.00546	5692	0.005692	3103574	3.103574
CP002688.1	1	17000000	18000000	1000000	32285	0.032285	5784	0.005784	9227	0.009227	9602	0.009602	9648	0.009648	5659	0.005659	3160905	3.160905
CP002688.1	1	17100000	18100000	1000000	20555	0.020555	4762	0.004762	9518	0.009518	9602	0.009602	14572	0.014572	3917	0.003917	3224828	3.224828
CP002688.1	1	17200000	18200000	1000000	25057	0.025057	4762	0.004762	9518	0.009518	9602	0.009602	14572	0.014572	3674	0.003674	3245395	3.245395
CP002688.1	1	17300000	18300000	1000000	19963	0.019963	4762	0.004762	11857	0.011857	9602	0.009602	14572	0.014572	4013	0.004013	3318293	3.318293
CP002688.1	1	17400000	18400000	1000000	19963	0.019963	0	0.0	12040	0.01204	9787	0.009787	9387	0.009387	3890	0.00389	3343582	3.343582
CP002688.1	1	17500000	18500000	1000000	17039	0.017039	0	0.0	16673	0.016673	9787	0.009787	9387	0.009387	4012	0.004012	3406520	3.40652
CP002688.1	1	17600000	18600000	1000000	12835	0.012835	0	0.0	16441	0.016441	6577	0.006577	9387	0.009387	3684	0.003684	3416276	3.416276
CP002688.1	1	17700000	18700000	1000000	7704	0.007704	0	0.0	16441	0.016441	736	0.000736	9387	0.009387	3506	0.003506	3361394	3.361394
CP002688.1	1	17800000	18800000	1000000	12641	0.012641	4815	0.004815	12350	0.01235	736	0.000736	9387	0.009387	2933	0.002933	3303985	3.303985
CP002688.1	1	17900000	18900000	1000000	13546	0.013546	4815	0.004815	17104	0.017104	736	0.000736	9387	0.009387	2843	0.002843	3226456	3.226456
CP002688.1	1	18000000	19000000	1000000	12681	0.012681	4815	0.004815	17104	0.017104	6002	0.006002	5199	0.005199	2207	0.002207	3111961	3.111961
CP002688.1	1	18100000	19100000	1000000	10977	0.010977	4815	0.004815	14423	0.014423	6002	0.006002	0	0.0	2207	0.002207	3026340	3.02634
CP002688.1	1	18200000	19200000	1000000	6475	0.006475	4815	0.004815	14423	0.014423	6002	0.006002	0	0.0	1967	0.001967	2943735	2.943735
CP002688.1	1	18300000	19300000	1000000	7806	0.007806	4815	0.004815	9690	0.00969	6002	0.006002	0	0.0	1640	0.00164	2875871	2.875871
CP002688.1	1	18400000	19400000	1000000	7806	0.007806	4815	0.004815	9507	0.009507	5817	0.005817	0	0.0	1449	0.001449	2823926	2.823926
CP002688.1	1	18500000	19500000	1000000	11989	0.011989	4815	0.004815	4874	0.004874	5817	0.005817	0	0.0	1720	0.00172	2718377	2.718377
CP002688.1	1	18600000	19600000	1000000	11989	0.011989	4815	0.004815	4874	0.004874	5817	0.005817	305	0.000305	1885	0.001885	2680872	2.680872
CP002688.1	1	18700000	19700000	1000000	11989	0.011989	4815	0.004815	4874	0.004874	6033	0.006033	305	0.000305	1885	0.001885	2704512	2.704512
CP002688.1	1	18800000	19800000	1000000	7052	0.007052	0	0.0	4754	0.004754	6033	0.006033	305	0.000305	1561	0.001561	2640804	2.640804
CP002688.1	1	18900000	19900000	1000000	6147	0.006147	0	0.0	0	0.0	6033	0.006033	305	0.000305	1299	0.001299	2579835	2.579835
CP002688.1	1	19000000	20000000	1000000	6247	0.006247	0	0.0	0	0.0	216	0.000216	305	0.000305	824	0.000824	2552001	2.552001
CP002688.1	1	19100000	20100000	1000000	10158	0.010158	0	0.0	0	0.0	216	0.000216	305	0.000305	824	0.000824	2475707	2.475707
CP002688.1	1	19200000	20200000	1000000	10158	0.010158	0	0.0	0	0.0	216	0.000216	305	0.000305	824	0.000824	2410446	2.410446
CP002688.1	1	19300000	20300000	1000000	9008	0.009008	0	0.0	0	0.0	216	0.000216	305	0.000305	689	0.000689	2354929	2.354929
CP002688.1	1	19400000	20400000	1000000	9110	0.00911	0	0.0	0	0.0	216	0.000216	305	0.000305	689	0.000689	2277831	2.277831
CP002688.1	1	19500000	20500000	1000000	4592	0.004592	0	0.0	0	0.0	216	0.000216	305	0.000305	1299	0.001299	2234976	2.234976
CP002688.1	1	19600000	20600000	1000000	4592	0.004592	0	0.0	0	0.0	216	0.000216	640	0.00064	1571	0.001571	2141483	2.141483
CP002688.1	1	19700000	20700000	1000000	4870	0.00487	0	0.0	0	0.0	0	0.0	640	0.00064	1571	0.001571	2037038	2.037038
CP002688.1	1	19800000	20800000	1000000	4870	0.00487	0	0.0	0	0.0	0	0.0	640	0.00064	1571	0.001571	2051246	2.051246
CP002688.1	1	19900000	20900000	1000000	5188	0.005188	0	0.0	0	0.0	0	0.0	640	0.00064	1744	0.001744	2087212	2.087212
CP002688.1	1	20000000	21000000	1000000	5088	0.005088	0	0.0	0	0.0	0	0.0	640	0.00064	1744	0.001744	2094233	2.094233
CP002688.1	1	20100000	21100000	1000000	1073	0.001073	0	0.0	220	0.00022	0	0.0	640	0.00064	1744	0.001744	2100449	2.100449
CP002688.1	1	20200000	21200000	1000000	1189	0.001189	0	0.0	220	0.00022	0	0.0	860	0.00086	1744	0.001744	2080473	2.080473
CP002688.1	1	20300000	21300000	1000000	5895	0.005895	122	0.000122	361	0.000361	0	0.0	860	0.00086	1613	0.001613	2048527	2.048527
CP002688.1	1	20400000	21400000	1000000	10665	0.010665	122	0.000122	361	0.000361	0	0.0	994	0.000994	1747	0.001747	2023915	2.023915
CP002688.1	1	20500000	21500000	1000000	10471	0.010471	122	0.000122	1059	0.001059	0	0.0	994	0.000994	744	0.000744	2027928	2.027928
CP002688.1	1	20600000	21600000	1000000	14171	0.014171	122	0.000122	3620	0.00362	0	0.0	354	0.000354	307	0.000307	2031448	2.031448
CP002688.1	1	20700000	21700000	1000000	13893	0.013893	122	0.000122	3867	0.003867	0	0.0	354	0.000354	469	0.000469	2033063	2.033063
CP002688.1	1	20800000	21800000	1000000	20450	0.02045	122	0.000122	3867	0.003867	0	0.0	754	0.000754	469	0.000469	2026513	2.026513
CP002688.1	1	20900000	21900000	1000000	25932	0.025932	122	0.000122	3867	0.003867	0	0.0	1302	0.001302	587	0.000587	1987236	1.987236
CP002688.1	1	21000000	22000000	1000000	25932	0.025932	122	0.000122	3867	0.003867	0	0.0	1302	0.001302	587	0.000587	1954767	1.954767
CP002688.1	1	21100000	22100000	1000000	30792	0.030792	122	0.000122	6004	0.006004	0	0.0	1302	0.001302	917	0.000917	1942323	1.942323
CP002688.1	1	21200000	22200000	1000000	35139	0.035139	122	0.000122	6004	0.006004	0	0.0	1082	0.001082	1141	0.001141	1918300	1.9183
CP002688.1	1	21300000	22300000	1000000	30252	0.030252	0	0.0	9373	0.009373	0	0.0	1082	0.001082	1141	0.001141	1921242	1.921242
CP002688.1	1	21400000	22400000	1000000	31070	0.03107	0	0.0	9373	0.009373	0	0.0	948	0.000948	1597	0.001597	1933427	1.933427
CP002688.1	1	21500000	22500000	1000000	31070	0.03107	0	0.0	8675	0.008675	0	0.0	948	0.000948	1597	0.001597	1957989	1.957989
CP002688.1	1	21600000	22600000	1000000	32057	0.032057	0	0.0	6114	0.006114	0	0.0	948	0.000948	1597	0.001597	1965136	1.965136
CP002688.1	1	21700000	22700000	1000000	36655	0.036655	0	0.0	8389	0.008389	0	0.0	948	0.000948	1749	0.001749	1992099	1.992099
CP002688.1	1	21800000	22800000	1000000	30245	0.030245	0	0.0	8389	0.008389	0	0.0	548	0.000548	1749	0.001749	1988281	1.988281
CP002688.1	1	21900000	22900000	1000000	24445	0.024445	0	0.0	8389	0.008389	0	0.0	0	0.0	1458	0.001458	1974738	1.974738
CP002688.1	1	22000000	23000000	1000000	25855	0.025855	4786	0.004786	8389	0.008389	0	0.0	0	0.0	1895	0.001895	1966699	1.966699
CP002688.1	1	22100000	23100000	1000000	20995	0.020995	4786	0.004786	6032	0.006032	0	0.0	0	0.0	1565	0.001565	1966612	1.966612
CP002688.1	1	22200000	23200000	1000000	20945	0.020945	4786	0.004786	9759	0.009759	0	0.0	5097	0.005097	2099	0.002099	1963094	1.963094
CP002688.1	1	22300000	23300000	1000000	21303	0.021303	4786	0.004786	6249	0.006249	0	0.0	5097	0.005097	2099	0.002099	1956570	1.95657
CP002688.1	1	22400000	23400000	1000000	15613	0.015613	4786	0.004786	6249	0.006249	0	0.0	5097	0.005097	1834	0.001834	1952039	1.952039
CP002688.1	1	22500000	23500000	1000000	15613	0.015613	4786	0.004786	6249	0.006249	0	0.0	5097	0.005097	1834	0.001834	1937092	1.937092
CP002688.1	1	22600000	23600000	1000000	10926	0.010926	4786	0.004786	6249	0.006249	0	0.0	5097	0.005097	1834	0.001834	1898018	1.898018
CP002688.1	1	22700000	23700000	1000000	6504	0.006504	4786	0.004786	3727	0.003727	0	0.0	5097	0.005097	1520	0.00152	1836924	1.836924
CP002688.1	1	22800000	23800000	1000000	6357	0.006357	4786	0.004786	3727	0.003727	0	0.0	5097	0.005097	1520	0.00152	1778892	1.778892
CP002688.1	1	22900000	23900000	1000000	6357	0.006357	4786	0.004786	3727	0.003727	0	0.0	5097	0.005097	1634	0.001634	1731968	1.731968
CP002688.1	1	23000000	24000000	1000000	4947	0.004947	0	0.0	3727	0.003727	0	0.0	5097	0.005097	1349	0.001349	1672404	1.672404
CP002688.1	1	23100000	24100000	1000000	4947	0.004947	0	0.0	3727	0.003727	0	0.0	5097	0.005097	1529	0.001529	1619205	1.619205
CP002688.1	1	23200000	24200000	1000000	534	0.000534	0	0.0	0	0.0	0	0.0	0	0.0	771	0.000771	1610757	1.610757
CP002688.1	1	23300000	24300000	1000000	817	0.000817	145	0.000145	0	0.0	0	0.0	0	0.0	771	0.000771	1573600	1.5736
CP002688.1	1	23400000	24400000	1000000	817	0.000817	145	0.000145	0	0.0	0	0.0	0	0.0	618	0.000618	1504752	1.504752
CP002688.1	1	23500000	24500000	1000000	817	0.000817	145	0.000145	0	0.0	0	0.0	319	0.000319	618	0.000618	1414277	1.414277
CP002688.1	1	23600000	24600000	1000000	817	0.000817	145	0.000145	0	0.0	0	0.0	319	0.000319	618	0.000618	1383988	1.383988
CP002688.1	1	23700000	24700000	1000000	641	0.000641	145	0.000145	0	0.0	0	0.0	319	0.000319	618	0.000618	1355600	1.3556
CP002688.1	1	23800000	24800000	1000000	641	0.000641	145	0.000145	0	0.0	0	0.0	319	0.000319	618	0.000618	1336314	1.336314
CP002688.1	1	23900000	24900000	1000000	641	0.000641	145	0.000145	0	0.0	0	0.0	319	0.000319	504	0.000504	1350167	1.350167
CP002688.1	1	24000000	25000000	1000000	744	0.000744	145	0.000145	0	0.0	0	0.0	319	0.000319	612	0.000612	1355143	1.355143
CP002688.1	1	24100000	25100000	1000000	744	0.000744	145	0.000145	0	0.0	0	0.0	319	0.000319	432	0.000432	1340572	1.340572
CP002688.1	1	24200000	25200000	1000000	744	0.000744	145	0.000145	0	0.0	0	0.0	319	0.000319	432	0.000432	1318804	1.318804
CP002688.1	1	24300000	25300000	1000000	298	0.000298	0	0.0	0	0.0	0	0.0	319	0.000319	432	0.000432	1311890	1.31189
CP002688.1	1	24400000	25400000	1000000	298	0.000298	0	0.0	0	0.0	0	0.0	319	0.000319	260	0.00026	1326594	1.326594
CP002688.1	1	24500000	25500000	1000000	298	0.000298	0	0.0	0	0.0	0	0.0	0	0.0	260	0.00026	1362624	1.362624
CP002688.1	1	24600000	25600000	1000000	298	0.000298	0	0.0	0	0.0	0	0.0	0	0.0	260	0.00026	1368715	1.368715
CP002688.1	1	24700000	25700000	1000000	298	0.000298	0	0.0	0	0.0	0	0.0	0	0.0	260	0.00026	1370151	1.370151
CP002688.1	1	24800000	25800000	1000000	563	0.000563	0	0.0	0	0.0	0	0.0	0	0.0	370	0.00037	1382203	1.382203
CP002688.1	1	24900000	25900000	1000000	563	0.000563	0	0.0	0	0.0	0	0.0	0	0.0	370	0.00037	1356602	1.356602
CP002688.1	1	25000000	26000000	1000000	460	0.00046	0	0.0	0	0.0	0	0.0	0	0.0	110	0.00011	1373306	1.373306
CP002688.1	1	25100000	26100000	1000000	460	0.00046	0	0.0	0	0.0	0	0.0	0	0.0	110	0.00011	1382355	1.382355
CP002688.1	1	25200000	26200000	1000000	460	0.00046	0	0.0	0	0.0	0	0.0	0	0.0	110	0.00011	1376443	1.376443
CP002688.1	1	25300000	26300000	1000000	1684	0.001684	0	0.0	0	0.0	0	0.0	0	0.0	110	0.00011	1355078	1.355078
CP002688.1	1	25400000	26400000	1000000	6338	0.006338	0	0.0	0	0.0	0	0.0	0	0.0	518	0.000518	1345552	1.345552
CP002688.1	1	25500000	26500000	1000000	6338	0.006338	0	0.0	0	0.0	0	0.0	406	0.000406	518	0.000518	1346452	1.346452
CP002688.1	1	25600000	26600000	1000000	6338	0.006338	0	0.0	0	0.0	0	0.0	406	0.000406	518	0.000518	1345425	1.345425
CP002688.1	1	25700000	26700000	1000000	6338	0.006338	0	0.0	0	0.0	0	0.0	406	0.000406	518	0.000518	1356530	1.35653
CP002688.1	1	25800000	26800000	1000000	6073	0.006073	0	0.0	0	0.0	0	0.0	406	0.000406	408	0.000408	1345521	1.345521
CP002688.1	1	25900000	26900000	1000000	6073	0.006073	0	0.0	0	0.0	0	0.0	406	0.000406	408	0.000408	1376731	1.376731
CP002688.1	1	26000000	26975502	975502	6073	0.006225512607867539	0	0.0	0	0.0	0	0.0	406	0.0004161959688447589	408	0.00041824619529227003	1335787	1.3693329178207734
CP002688.1	1	26100000	26975502	875502	6073	0.006936591806757723	0	0.0	0	0.0	0	0.0	406	0.0004637339492085683	408	0.00046601835289925096	1199880	1.3705051501881207
CP002688.1	1	26200000	26975502	775502	6073	0.00783105652854538	0	0.0	0	0.0	0	0.0	406	0.000523531854205405	408	0.0005261108288566632	1071947	1.3822620702461115
CP002688.1	1	26300000	26975502	675502	4654	0.006889690926155659	0	0.0	0	0.0	0	0.0	406	0.0006010344899052852	408	0.0006039952509393014	949400	1.4054732628474824
CP002688.1	1	26400000	26975502	575502	0	0.0	0	0.0	0	0.0	0	0.0	406	0.0007054710496227642	0	0.0	818591	1.4223947093146505
CP002688.1	1	26500000	26975502	475502	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	665383	1.3993274476237745
CP002688.1	1	26600000	26975502	375502	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	521421	1.3885971313068906
CP002688.1	1	26700000	26975502	275502	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	391095	1.4195722717076464
CP002688.1	1	26800000	26975502	175502	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	266359	1.5176978040136295
CP002688.1	1	26900000	26975502	75502	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	112000	1.483404413128129
