chrom	chrom_key	start	end	window_length	DNA_bp	DNA_density	Helitron_bp	Helitron_density	LINE_bp	LINE_density	LTR_bp	LTR_density	SINE_bp	SINE_density	Unknown_bp	Unknown_density	GENE_bp	GENE_density
CP002688.1	1	14500000	15500000	1000000	99492	0.099492	20851	0.020851	59078	0.059078	589071	0.589071	841	0.000841	35046	0.035046	2036398	2.036398
CP002688.1	1	14600000	15600000	1000000	99316	0.099316	22227	0.022227	54438	0.054438	652633	0.652633	678	0.000678	33444	0.033444	2069249	2.069249
CP002688.1	1	14700000	15700000	1000000	104737	0.104737	23264	0.023264	67412	0.067412	688432	0.688432	542	0.000542	32325	0.032325	2109909	2.109909
CP002688.1	1	14800000	15800000	1000000	116989	0.116989	24722	0.024722	71698	0.071698	726324	0.726324	709	0.000709	33350	0.03335	2127081	2.127081
CP002688.1	1	14900000	15900000	1000000	113381	0.113381	26329	0.026329	76312	0.076312	692829	0.692829	607	0.000607	33991	0.033991	2177254	2.177254
CP002688.1	1	15000000	16000000	1000000	126642	0.126642	26241	0.026241	70074	0.070074	668514	0.668514	739	0.000739	37229	0.037229	2204838	2.204838
CP002688.1	1	15100000	16100000	1000000	134311	0.134311	33332	0.033332	71901	0.071901	646228	0.646228	630	0.00063	32766	0.032766	2271733	2.271733
CP002688.1	1	15200000	16200000	1000000	128410	0.12841	36084	0.036084	73051	0.073051	594488	0.594488	783	0.000783	30672	0.030672	2360961	2.360961
CP002688.1	1	15300000	16300000	1000000	121768	0.121768	37530	0.03753	83407	0.083407	558474	0.558474	623	0.000623	37837	0.037837	2401161	2.401161
CP002688.1	1	15400000	16400000	1000000	130596	0.130596	41648	0.041648	81361	0.081361	540633	0.540633	623	0.000623	40421	0.040421	2473001	2.473001
CP002688.1	1	15500000	16500000	1000000	129673	0.129673	44233	0.044233	75225	0.075225	443308	0.443308	782	0.000782	42543	0.042543	2569659	2.569659
CP002688.1	1	15600000	16600000	1000000	128822	0.128822	47257	0.047257	74803	0.074803	354681	0.354681	1109	0.001109	43573	0.043573	2588925	2.588925
CP002688.1	1	15700000	16700000	1000000	119429	0.119429	44190	0.04419	60093	0.060093	326275	0.326275	1109	0.001109	43500	0.0435	2657279	2.657279
CP002688.1	1	15800000	16800000	1000000	117586	0.117586	47404	0.047404	70254	0.070254	263470	0.26347	1273	0.001273	45700	0.0457	2711728	2.711728
CP002688.1	1	15900000	16900000	1000000	111179	0.111179	57205	0.057205	67769	0.067769	206006	0.206006	1273	0.001273	48616	0.048616	2782254	2.782254
CP002688.1	1	16000000	17000000	1000000	101141	0.101141	54589	0.054589	65628	0.065628	196623	0.196623	1318	0.001318	52837	0.052837	2841464	2.841464
CP002688.1	1	16100000	17100000	1000000	91847	0.091847	51367	0.051367	68486	0.068486	181224	0.181224	1478	0.001478	54390	0.05439	2866457	2.866457
CP002688.1	1	16200000	17200000	1000000	96551	0.096551	50638	0.050638	64602	0.064602	155553	0.155553	1325	0.001325	53346	0.053346	2915166	2.915166
CP002688.1	1	16300000	17300000	1000000	102126	0.102126	49366	0.049366	49408	0.049408	163555	0.163555	1741	0.001741	49717	0.049717	2919477	2.919477
CP002688.1	1	16400000	17400000	1000000	95350	0.09535	47133	0.047133	51449	0.051449	144927	0.144927	1859	0.001859	46068	0.046068	2969200	2.9692
CP002688.1	1	16500000	17500000	1000000	92962	0.092962	46808	0.046808	55414	0.055414	145043	0.145043	1700	0.0017	45532	0.045532	2933944	2.933944
CP002688.1	1	16600000	17600000	1000000	87582	0.087582	46232	0.046232	51147	0.051147	119029	0.119029	1373	0.001373	44679	0.044679	3011689	3.011689
CP002688.1	1	16700000	17700000	1000000	86261	0.086261	48753	0.048753	57616	0.057616	93392	0.093392	1531	0.001531	43060	0.04306	3045393	3.045393
CP002688.1	1	16800000	17800000	1000000	79533	0.079533	42156	0.042156	41995	0.041995	97273	0.097273	1338	0.001338	43590	0.04359	3068234	3.068234
CP002688.1	1	16900000	17900000	1000000	78547	0.078547	28823	0.028823	40422	0.040422	90077	0.090077	1338	0.001338	37245	0.037245	3103574	3.103574
CP002688.1	1	17000000	18000000	1000000	74639	0.074639	29861	0.029861	40252	0.040252	90783	0.090783	1122	0.001122	30582	0.030582	3160905	3.160905
CP002688.1	1	17100000	18100000	1000000	73483	0.073483	26811	0.026811	35028	0.035028	80507	0.080507	962	0.000962	27680	0.02768	3224828	3.224828
CP002688.1	1	17200000	18200000	1000000	76803	0.076803	23662	0.023662	34420	0.03442	83833	0.083833	962	0.000962	26234	0.026234	3245395	3.245395
CP002688.1	1	17300000	18300000	1000000	70248	0.070248	22541	0.022541	31293	0.031293	76940	0.07694	546	0.000546	24163	0.024163	3318293	3.318293
CP002688.1	1	17400000	18400000	1000000	67632	0.067632	18693	0.018693	22574	0.022574	64599	0.064599	595	0.000595	22888	0.022888	3343582	3.343582
CP002688.1	1	17500000	18500000	1000000	68508	0.068508	17668	0.017668	17015	0.017015	62351	0.062351	595	0.000595	21801	0.021801	3406520	3.40652
CP002688.1	1	17600000	18600000	1000000	72869	0.072869	17255	0.017255	15880	0.01588	53624	0.053624	595	0.000595	18836	0.018836	3416276	3.416276
CP002688.1	1	17700000	18700000	1000000	71177	0.071177	15029	0.015029	10893	0.010893	42804	0.042804	437	0.000437	19124	0.019124	3361394	3.361394
CP002688.1	1	17800000	18800000	1000000	69232	0.069232	17888	0.017888	11211	0.011211	46731	0.046731	521	0.000521	15471	0.015471	3303985	3.303985
CP002688.1	1	17900000	18900000	1000000	82245	0.082245	17702	0.017702	11481	0.011481	52730	0.05273	521	0.000521	15086	0.015086	3226456	3.226456
CP002688.1	1	18000000	19000000	1000000	80023	0.080023	19212	0.019212	13103	0.013103	56243	0.056243	389	0.000389	15533	0.015533	3111961	3.111961
CP002688.1	1	18100000	19100000	1000000	80181	0.080181	22698	0.022698	13476	0.013476	46659	0.046659	546	0.000546	15975	0.015975	3026340	3.02634
CP002688.1	1	18200000	19200000	1000000	64871	0.064871	25056	0.025056	16461	0.016461	42669	0.042669	546	0.000546	15785	0.015785	2943735	2.943735
CP002688.1	1	18300000	19300000	1000000	60277	0.060277	23571	0.023571	16682	0.016682	37075	0.037075	683	0.000683	15467	0.015467	2875871	2.875871
CP002688.1	1	18400000	19400000	1000000	61691	0.061691	25466	0.025466	19457	0.019457	36143	0.036143	516	0.000516	14689	0.014689	2823926	2.823926
CP002688.1	1	18500000	19500000	1000000	63962	0.063962	28084	0.028084	20024	0.020024	35964	0.035964	516	0.000516	16607	0.016607	2718377	2.718377
CP002688.1	1	18600000	19600000	1000000	56393	0.056393	28503	0.028503	19744	0.019744	36634	0.036634	516	0.000516	17601	0.017601	2680872	2.680872
CP002688.1	1	18700000	19700000	1000000	53056	0.053056	30822	0.030822	15214	0.015214	36780	0.03678	516	0.000516	17848	0.017848	2704512	2.704512
CP002688.1	1	18800000	19800000	1000000	51952	0.051952	29459	0.029459	14896	0.014896	29220	0.02922	294	0.000294	22054	0.022054	2640804	2.640804
CP002688.1	1	18900000	19900000	1000000	38972	0.038972	28881	0.028881	14994	0.014994	21688	0.021688	294	0.000294	21698	0.021698	2579835	2.579835
CP002688.1	1	19000000	20000000	1000000	40262	0.040262	27103	0.027103	12327	0.012327	11440	0.01144	294	0.000294	21174	0.021174	2552001	2.552001
CP002688.1	1	19100000	20100000	1000000	34708	0.034708	22216	0.022216	13531	0.013531	15438	0.015438	137	0.000137	21500	0.0215	2475707	2.475707
CP002688.1	1	19200000	20200000	1000000	36070	0.03607	18398	0.018398	12939	0.012939	14905	0.014905	137	0.000137	22916	0.022916	2410446	2.410446
CP002688.1	1	19300000	20300000	1000000	38752	0.038752	18046	0.018046	13028	0.013028	13620	0.01362	0	0.0	24210	0.02421	2354929	2.354929
CP002688.1	1	19400000	20400000	1000000	34609	0.034609	17441	0.017441	9066	0.009066	20369	0.020369	0	0.0	23281	0.023281	2277831	2.277831
CP002688.1	1	19500000	20500000	1000000	28367	0.028367	16749	0.016749	8827	0.008827	18792	0.018792	154	0.000154	18945	0.018945	2234976	2.234976
CP002688.1	1	19600000	20600000	1000000	29538	0.029538	13435	0.013435	8343	0.008343	19199	0.019199	154	0.000154	19477	0.019477	2141483	2.141483
CP002688.1	1	19700000	20700000	1000000	33378	0.033378	10936	0.010936	8193	0.008193	19001	0.019001	259	0.000259	18301	0.018301	2037038	2.037038
CP002688.1	1	19800000	20800000	1000000	32941	0.032941	8985	0.008985	10406	0.010406	16365	0.016365	259	0.000259	15744	0.015744	2051246	2.051246
CP002688.1	1	19900000	20900000	1000000	32726	0.032726	10801	0.010801	9482	0.009482	17105	0.017105	259	0.000259	15733	0.015733	2087212	2.087212
CP002688.1	1	20000000	21000000	1000000	28992	0.028992	9455	0.009455	9588	0.009588	17005	0.017005	259	0.000259	16460	0.01646	2094233	2.094233
CP002688.1	1	20100000	21100000	1000000	30642	0.030642	10299	0.010299	7922	0.007922	13253	0.013253	259	0.000259	14414	0.014414	2100449	2.100449
CP002688.1	1	20200000	21200000	1000000	28359	0.028359	11754	0.011754	6720	0.00672	13484	0.013484	259	0.000259	14748	0.014748	2080473	2.080473
CP002688.1	1	20300000	21300000	1000000	24139	0.024139	12573	0.012573	6932	0.006932	18322	0.018322	423	0.000423	12716	0.012716	2048527	2.048527
CP002688.1	1	20400000	21400000	1000000	23856	0.023856	12633	0.012633	9702	0.009702	16829	0.016829	545	0.000545	12401	0.012401	2023915	2.023915
CP002688.1	1	20500000	21500000	1000000	23093	0.023093	10371	0.010371	14513	0.014513	13999	0.013999	391	0.000391	12351	0.012351	2027928	2.027928
CP002688.1	1	20600000	21600000	1000000	22104	0.022104	12386	0.012386	14513	0.014513	19803	0.019803	391	0.000391	10651	0.010651	2031448	2.031448
CP002688.1	1	20700000	21700000	1000000	20183	0.020183	12927	0.012927	14628	0.014628	19934	0.019934	451	0.000451	12234	0.012234	2033063	2.033063
CP002688.1	1	20800000	21800000	1000000	19497	0.019497	14529	0.014529	12415	0.012415	26891	0.026891	451	0.000451	13252	0.013252	2026513	2.026513
CP002688.1	1	20900000	21900000	1000000	18177	0.018177	14288	0.014288	18165	0.018165	33102	0.033102	451	0.000451	14384	0.014384	1987236	1.987236
CP002688.1	1	21000000	22000000	1000000	19956	0.019956	14870	0.01487	18374	0.018374	33102	0.033102	749	0.000749	13302	0.013302	1954767	1.954767
CP002688.1	1	21100000	22100000	1000000	19724	0.019724	14026	0.014026	18612	0.018612	40299	0.040299	749	0.000749	14901	0.014901	1942323	1.942323
CP002688.1	1	21200000	22200000	1000000	24072	0.024072	12057	0.012057	17736	0.017736	44831	0.044831	920	0.00092	13167	0.013167	1918300	1.9183
CP002688.1	1	21300000	22300000	1000000	24116	0.024116	11792	0.011792	18954	0.018954	44084	0.044084	912	0.000912	13364	0.013364	1921242	1.921242
CP002688.1	1	21400000	22400000	1000000	23340	0.02334	10210	0.01021	16383	0.016383	45108	0.045108	790	0.00079	14080	0.01408	1933427	1.933427
CP002688.1	1	21500000	22500000	1000000	25145	0.025145	9695	0.009695	10438	0.010438	44410	0.04441	790	0.00079	14177	0.014177	1957989	1.957989
CP002688.1	1	21600000	22600000	1000000	29498	0.029498	9303	0.009303	15426	0.015426	51245	0.051245	965	0.000965	14326	0.014326	1965136	1.965136
CP002688.1	1	21700000	22700000	1000000	30141	0.030141	9097	0.009097	18234	0.018234	58497	0.058497	800	0.0008	13507	0.013507	1992099	1.992099
CP002688.1	1	21800000	22800000	1000000	30282	0.030282	7497	0.007497	18234	0.018234	51687	0.051687	971	0.000971	10178	0.010178	1988281	1.988281
CP002688.1	1	21900000	22900000	1000000	30086	0.030086	6577	0.006577	12853	0.012853	44736	0.044736	971	0.000971	10181	0.010181	1974738	1.974738
CP002688.1	1	22000000	23000000	1000000	28841	0.028841	5995	0.005995	13068	0.013068	51369	0.051369	673	0.000673	9540	0.00954	1966699	1.966699
CP002688.1	1	22100000	23100000	1000000	30662	0.030662	6722	0.006722	12688	0.012688	43822	0.043822	673	0.000673	8355	0.008355	1966612	1.966612
CP002688.1	1	22200000	23200000	1000000	26242	0.026242	7882	0.007882	12516	0.012516	59846	0.059846	502	0.000502	8323	0.008323	1963094	1.963094
CP002688.1	1	22300000	23300000	1000000	31437	0.031437	8966	0.008966	15606	0.015606	55801	0.055801	346	0.000346	7077	0.007077	1956570	1.95657
CP002688.1	1	22400000	23400000	1000000	31206	0.031206	8966	0.008966	15043	0.015043	49846	0.049846	346	0.000346	6465	0.006465	1952039	1.952039
CP002688.1	1	22500000	23500000	1000000	29124	0.029124	7939	0.007939	14812	0.014812	49846	0.049846	346	0.000346	6175	0.006175	1937092	1.937092
CP002688.1	1	22600000	23600000	1000000	24485	0.024485	6272	0.006272	9824	0.009824	36130	0.03613	171	0.000171	5469	0.005469	1898018	1.898018
CP002688.1	1	22700000	23700000	1000000	21256	0.021256	5809	0.005809	7008	0.007008	28645	0.028645	171	0.000171	4432	0.004432	1836924	1.836924
CP002688.1	1	22800000	23800000	1000000	21104	0.021104	5616	0.005616	8249	0.008249	28498	0.028498	164	0.000164	4535	0.004535	1778892	1.778892
CP002688.1	1	22900000	23900000	1000000	20671	0.020671	5165	0.005165	8356	0.008356	28922	0.028922	164	0.000164	4641	0.004641	1731968	1.731968
CP002688.1	1	23000000	24000000	1000000	19997	0.019997	5658	0.005658	8105	0.008105	24846	0.024846	164	0.000164	4462	0.004462	1672404	1.672404
CP002688.1	1	23100000	24100000	1000000	18801	0.018801	5609	0.005609	7763	0.007763	25026	0.025026	164	0.000164	4438	0.004438	1619205	1.619205
CP002688.1	1	23200000	24200000	1000000	20090	0.02009	4707	0.004707	7441	0.007441	4020	0.00402	331	0.000331	3594	0.003594	1610757	1.610757
CP002688.1	1	23300000	24300000	1000000	15314	0.015314	2855	0.002855	2851	0.002851	4448	0.004448	331	0.000331	3406	0.003406	1573600	1.5736
CP002688.1	1	23400000	24400000	1000000	14930	0.01493	2855	0.002855	3685	0.003685	4295	0.004295	627	0.000627	5897	0.005897	1504752	1.504752
CP002688.1	1	23500000	24500000	1000000	15492	0.015492	3751	0.003751	6617	0.006617	4718	0.004718	627	0.000627	7882	0.007882	1414277	1.414277
CP002688.1	1	23600000	24600000	1000000	17920	0.01792	4339	0.004339	6617	0.006617	4718	0.004718	627	0.000627	8442	0.008442	1383988	1.383988
CP002688.1	1	23700000	24700000	1000000	18782	0.018782	3764	0.003764	6796	0.006796	4542	0.004542	627	0.000627	9625	0.009625	1355600	1.3556
CP002688.1	1	23800000	24800000	1000000	20130	0.02013	3946	0.003946	5555	0.005555	4542	0.004542	463	0.000463	10955	0.010955	1336314	1.336314
CP002688.1	1	23900000	24900000	1000000	23732	0.023732	4118	0.004118	5079	0.005079	4118	0.004118	463	0.000463	9978	0.009978	1350167	1.350167
CP002688.1	1	24000000	25000000	1000000	24088	0.024088	3625	0.003625	4749	0.004749	1924	0.001924	463	0.000463	10717	0.010717	1355143	1.355143
CP002688.1	1	24100000	25100000	1000000	22334	0.022334	2947	0.002947	5603	0.005603	1744	0.001744	463	0.000463	10678	0.010678	1340572	1.340572
CP002688.1	1	24200000	25200000	1000000	19513	0.019513	3278	0.003278	5603	0.005603	1744	0.001744	296	0.000296	10088	0.010088	1318804	1.318804
CP002688.1	1	24300000	25300000	1000000	18786	0.018786	3784	0.003784	5021	0.005021	1153	0.001153	296	0.000296	10460	0.01046	1311890	1.31189
CP002688.1	1	24400000	25400000	1000000	19082	0.019082	4381	0.004381	4731	0.004731	981	0.000981	0	0.0	7865	0.007865	1326594	1.326594
CP002688.1	1	24500000	25500000	1000000	19133	0.019133	3485	0.003485	1799	0.001799	558	0.000558	0	0.0	5880	0.00588	1362624	1.362624
CP002688.1	1	24600000	25600000	1000000	17945	0.017945	2250	0.00225	1799	0.001799	907	0.000907	0	0.0	5320	0.00532	1368715	1.368715
CP002688.1	1	24700000	25700000	1000000	18867	0.018867	2250	0.00225	1617	0.001617	907	0.000907	0	0.0	5792	0.005792	1370151	1.370151
CP002688.1	1	24800000	25800000	1000000	17076	0.017076	2068	0.002068	1617	0.001617	1282	0.001282	0	0.0	5107	0.005107	1382203	1.382203
CP002688.1	1	24900000	25900000	1000000	14100	0.0141	2458	0.002458	1617	0.001617	1282	0.001282	0	0.0	4840	0.00484	1356602	1.356602
CP002688.1	1	25000000	26000000	1000000	14263	0.014263	3725	0.003725	1502	0.001502	919	0.000919	0	0.0	4516	0.004516	1373306	1.373306
CP002688.1	1	25100000	26100000	1000000	14229	0.014229	3725	0.003725	648	0.000648	919	0.000919	0	0.0	4554	0.004554	1382355	1.382355
CP002688.1	1	25200000	26200000	1000000	16252	0.016252	3136	0.003136	648	0.000648	1141	0.001141	0	0.0	4554	0.004554	1376443	1.376443
CP002688.1	1	25300000	26300000	1000000	16918	0.016918	3045	0.003045	748	0.000748	2365	0.002365	0	0.0	4182	0.004182	1355078	1.355078
CP002688.1	1	25400000	26400000	1000000	16828	0.016828	2991	0.002991	332	0.000332	7427	0.007427	0	0.0	4182	0.004182	1345552	1.345552
CP002688.1	1	25500000	26500000	1000000	15680	0.01568	2991	0.002991	332	0.000332	7833	0.007833	0	0.0	6564	0.006564	1346452	1.346452
CP002688.1	1	25600000	26600000	1000000	13923	0.013923	3614	0.003614	332	0.000332	7484	0.007484	0	0.0	7120	0.00712	1345425	1.345425
CP002688.1	1	25700000	26700000	1000000	11097	0.011097	3614	0.003614	435	0.000435	7484	0.007484	161	0.000161	5569	0.005569	1356530	1.35653
CP002688.1	1	25800000	26800000	1000000	9122	0.009122	3614	0.003614	435	0.000435	7109	0.007109	161	0.000161	7270	0.00727	1345521	1.345521
CP002688.1	1	25900000	26900000	1000000	8231	0.008231	2848	0.002848	435	0.000435	7109	0.007109	161	0.000161	10007	0.010007	1376731	1.376731
CP002688.1	1	26000000	26975502	975502	6807	0.006977945714104123	1581	0.0016207040067575463	435	0.00044592425233367023	7109	0.007287529907678303	161	0.00016504322902464576	9128	0.009357233506440786	1335787	1.3693329178207734
CP002688.1	1	26100000	26975502	875502	6072	0.006935449604912382	1581	0.0018058211174845973	435	0.0004968578027234661	7109	0.008119912918531312	161	0.0001838944970999495	8594	0.009816082658863143	1199880	1.3705051501881207
CP002688.1	1	26200000	26975502	775502	3710	0.004783997978083873	1581	0.00203867946181957	435	0.0005609269866486482	6887	0.00888069921160745	161	0.00020760745942628129	8594	0.011081854076456283	1071947	1.3822620702461115
CP002688.1	1	26300000	26975502	675502	2630	0.0038934007597312813	1166	0.001726123682831435	335	0.0004959274731977108	5468	0.008094720667000246	161	0.00023834126323830278	8594	0.01272239016316754	949400	1.4054732628474824
CP002688.1	1	26400000	26975502	575502	1771	0.003077313371630333	623	0.0010825331623521726	207	0.00035968597850224673	406	0.0007054710496227642	161	0.00027975576105730303	8594	0.014933049754822746	818591	1.4223947093146505
CP002688.1	1	26500000	26975502	475502	1025	0.0021556165904664964	623	0.001310194278888417	207	0.00043532939924542907	0	0.0	161	0.0003385895327464448	6212	0.013064088058515002	665383	1.3993274476237745
CP002688.1	1	26600000	26975502	375502	559	0.0014886738286347342	0	0.0	207	0.000551262043877263	0	0.0	161	0.0004287593674600934	5656	0.01506250299598937	521421	1.3885971313068906
CP002688.1	1	26700000	26975502	275502	340	0.001234110823151919	0	0.0	0	0.0	0	0.0	0	0.0	5396	0.019586064710963986	391095	1.4195722717076464
CP002688.1	1	26800000	26975502	175502	340	0.0019372998598306572	0	0.0	0	0.0	0	0.0	0	0.0	2947	0.016791831432120433	266359	1.5176978040136295
CP002688.1	1	26900000	26975502	75502	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	112000	1.483404413128129
