seqid	ann1_start	ann1_end	ann1_score	ann1_name	ann1_class	ann2_start	ann2_end	ann2_score	ann2_name	ann2_class	overlap_start	overlap_end	overlap_length
CP002686.1	14424428	14427110	9247	LTR_229-int	LTR/Gypsy	14427100	14428582	11764	LTR_229-int	LTR/Gypsy	14427100	14427110	11
CP002686.1	14427100	14428582	11764	LTR_229-int	LTR/Gypsy	14428582	14429560	5170	LTR_146-int	LTR/Gypsy	14428582	14428582	1
CP002686.1	14431587	14432357	3916	LTR_205-int	LTR/Gypsy	14432345	14432568	1106	LTR_146-int	LTR/Gypsy	14432345	14432357	13
CP002686.1	14433906	14435742	15603	LTR_205-int	LTR/Gypsy	14435737	14436562	6939	LTR_85-LTR	LTR/Gypsy	14435737	14435742	6
CP002686.1	14436564	14436930	2481	LTR_197-int	LTR/Gypsy	14436930	14437140	1151	LTR_148-int	LTR/Gypsy	14436930	14436930	1
CP002686.1	14440153	14440883	4764	LTR_172-int	LTR/Gypsy	14440881	14441460	3600	LTR_144-LTR	LTR/Gypsy	14440881	14440883	3
CP002686.1	14441461	14441730	1173	LTR_49-LTR	LTR/Gypsy	14441713	14443905	8497	LTR_171-int	LTR/Gypsy	14441713	14441730	18
CP002686.1	14441713	14443905	8497	LTR_171-int	LTR/Gypsy	14443902	14444551	4295	LTR_171-int	LTR/Gypsy	14443902	14443905	4
CP002686.1	14448998	14449424	2690	LTR_99-LTR	LTR/Gypsy	14449416	14451350	12958	LTR_183-int	LTR/Gypsy	14449416	14449424	9
CP002686.1	14453132	14453409	449	LTR_49-LTR	LTR/Gypsy	14453297	14453747	687	LTR_96-LTR	LTR/Gypsy	14453297	14453409	113
CP002686.1	14453297	14453747	687	LTR_96-LTR	LTR/Gypsy	14453462	14454178	1235	LTR_49-LTR	LTR/Gypsy	14453462	14453747	286
CP002686.1	14462847	14463980	7344	LTR_99-LTR	LTR/Gypsy	14463979	14464583	4526	LTR_184-int	LTR/Gypsy	14463979	14463980	2
CP002686.1	14463979	14464583	4526	LTR_184-int	LTR/Gypsy	14464581	14468011	27120	LTR_183-int	LTR/Gypsy	14464581	14464583	3
CP002686.1	14473204	14473424	1299	Helitron_37	RC/Helitron	14473380	14473514	417	TIR_11	Unknown	14473380	14473424	45
CP002686.1	14473380	14473514	417	TIR_11	Unknown	14473425	14473597	426	TIR_11	Unknown	14473425	14473514	90
CP002686.1	14511700	14511853	376	LTR_241-int	LTR/Gypsy	14511853	14513519	3819	LTR_160-int	LTR/Gypsy	14511853	14511853	1
CP002686.1	14544994	14545478	3229	LTR_113-LTR	LTR/Gypsy	14545420	14546290	6646	LTR_113-LTR	LTR/Gypsy	14545420	14545478	59
CP002686.1	14549073	14551200	8376	LTR_211-int	LTR/Gypsy	14550987	14551301	660	LTR_210-int	LTR/Gypsy	14550987	14551200	214
CP002686.1	14555373	14556712	7693	LTR_113-LTR	LTR/Gypsy	14556114	14556854	1845	LTR_98-LTR	LTR/Gypsy	14556114	14556712	599
CP002686.1	14566095	14566353	599	LTR_171-int	LTR/Gypsy	14566235	14566447	416	LTR_205-int	LTR/Gypsy	14566235	14566353	119
CP002686.1	14579709	14581084	11217	LTR_229-int	LTR/Gypsy	14581079	14583004	13367	LTR_229-int	LTR/Gypsy	14581079	14581084	6
CP002686.1	14583461	14583603	375	LTR_229-int	LTR/Gypsy	14583539	14583806	284	LTR_20-LTR	LTR/Gypsy	14583539	14583603	65
CP002686.1	14583461	14583603	375	LTR_229-int	LTR/Gypsy	14583591	14584085	2289	LTR_113-LTR	LTR/Gypsy	14583591	14583603	13
CP002686.1	14583539	14583806	284	LTR_20-LTR	LTR/Gypsy	14583591	14584085	2289	LTR_113-LTR	LTR/Gypsy	14583591	14583806	216
CP002686.1	14607990	14608272	468	Homology_Non_LTR_7	LINE/L1	14608064	14608321	287	Homology_Non_LTR_10	LINE/L1	14608064	14608272	209
CP002686.1	14612466	14612690	326	LTR_209-int	LTR/Copia	14612503	14612855	277	LTR_151-int	LTR/Copia	14612503	14612690	188
CP002686.1	14620802	14620915	280	LTR_238-int	LTR/Copia	14620908	14621894	1817	LTR_238-int	LTR/Copia	14620908	14620915	8
CP002686.1	14676832	14677348	1030	TIR_10	Unknown	14676919	14677399	967	TIR_10	Unknown	14676919	14677348	430
CP002686.1	14685039	14685262	713	LTR_196-int	LTR/Copia	14685089	14685263	732	LTR_162-int	LTR/Copia	14685089	14685262	174
CP002686.1	14805656	14807027	7649	LTR_200-int	LTR/Gypsy	14806030	14807110	3578	LTR_186-int	LTR/Gypsy	14806030	14807027	998
CP002686.1	14821318	14821558	28620	LTR_211-int	LTR/Gypsy	14821463	14821713	461	LTR_210-int	LTR/Gypsy	14821463	14821558	96
CP002686.1	14933062	14935120	6973	LTR_221-int	LTR/Gypsy	14935120	14935396	253	LTR_141-LTR	LTR/Gypsy	14935120	14935120	1
CP002686.1	14937237	14937399	226	LTR_274-int	LTR/Copia	14937268	14938766	3723	LTR_263-int	LTR/Copia	14937268	14937399	132
CP002686.1	14964369	14965790	3261	LTR_230-int	LTR/Copia	14965786	14966727	3285	LTR_230-int	LTR/Copia	14965786	14965790	5
CP002686.1	14967778	14968297	494	Homology_Non_LTR_14	LINE/L1	14967915	14968357	423	Homology_Non_LTR_13	LINE/L1	14967915	14968297	383
CP002686.1	14979524	14979655	386	LTR_206-int	LTR/Gypsy	14979538	14983285	21472	LTR_172-int	LTR/Gypsy	14979538	14979655	118
CP002686.1	15002511	15003018	4063	LTR_49-LTR	LTR/Gypsy	15003017	15003536	4073	LTR_49-LTR	LTR/Gypsy	15003017	15003018	2
CP002686.1	15008368	15008615	458	Helitron_33	RC/Helitron	15008608	15009084	692	TIR_3	Unknown	15008608	15008615	8
CP002686.1	15030762	15031609	2369	LTR_2-LTR	LTR/Gypsy	15031608	15032688	8760	LTR_186-int	LTR/Gypsy	15031608	15031609	2
CP002686.1	15031608	15032688	8760	LTR_186-int	LTR/Gypsy	15032677	15037403	36959	LTR_186-int	LTR/Gypsy	15032677	15032688	12
CP002686.1	15038841	15041217	20521	LTR_160-int	LTR/Gypsy	15041217	15044573	28706	LTR_202-int	LTR/Gypsy	15041217	15041217	1
CP002686.1	15041217	15044573	28706	LTR_202-int	LTR/Gypsy	15044569	15045195	1547	LTR_200-int	LTR/Gypsy	15044569	15044573	5
CP002686.1	15041217	15044573	28706	LTR_202-int	LTR/Gypsy	15044570	15047290	5314	LTR_202-int	LTR/Gypsy	15044570	15044573	4
CP002686.1	15044569	15045195	1547	LTR_200-int	LTR/Gypsy	15044570	15047290	5314	LTR_202-int	LTR/Gypsy	15044570	15045195	626
CP002686.1	15078375	15078586	302	TIR_72	DNA/TcMar	15078418	15078619	411	TIR_72	DNA/TcMar	15078418	15078586	169
CP002686.1	15113195	15115986	14386	LTR_148-int	LTR/Gypsy	15115869	15116000	446	LTR_206-int	LTR/Gypsy	15115869	15115986	118
CP002686.1	15118905	15119493	4324	LTR_134-LTR	LTR/Gypsy	15119487	15121597	16193	LTR_227-int	LTR/Gypsy	15119487	15119493	7
CP002686.1	15127169	15128927	5659	LTR_146-int	LTR/Gypsy	15128924	15129087	1059	LTR_53-LTR	LTR/Gypsy	15128924	15128927	4
CP002686.1	15129708	15130452	944	LTR_15-LTR	LTR/Gypsy	15130163	15130875	1340	LTR_49-LTR	LTR/Gypsy	15130163	15130452	290
CP002686.1	15140044	15146812	35070	LTR_153-int	LTR/Gypsy	15146811	15147265	1655	LTR_91-LTR	LTR/Gypsy	15146811	15146812	2
CP002686.1	15154034	15158852	23886	LTR_150-int	LTR/Gypsy	15158850	15159768	7523	LTR_150-int	LTR/Gypsy	15158850	15158852	3
CP002686.1	15173790	15176696	6862	LTR_202-int	LTR/Gypsy	15175137	15177037	4609	Homology_Non_LTR_6	LINE/L1	15175137	15176696	1560
CP002686.1	15173790	15176696	6862	LTR_202-int	LTR/Gypsy	15175152	15177517	5653	Homology_Non_LTR_1	LINE/L1	15175152	15176696	1545
CP002686.1	15175137	15177037	4609	Homology_Non_LTR_6	LINE/L1	15175152	15177517	5653	Homology_Non_LTR_1	LINE/L1	15175152	15177037	1886
CP002686.1	15186829	15187057	1685	LTR_201-int	LTR/Copia	15187043	15187394	2557	LTR_201-int	LTR/Copia	15187043	15187057	15
CP002686.1	15187706	15187846	615	Helitron_29	RC/Helitron	15187789	15188011	1389	Helitron_29	RC/Helitron	15187789	15187846	58
CP002686.1	15305782	15306350	568	LTR_146-int	LTR/Gypsy	15306176	15306356	524	LTR_197-int	LTR/Gypsy	15306176	15306350	175
CP002686.1	15308900	15309682	1474	Homology_Non_LTR_14	LINE/L1	15308908	15311729	3489	Denovo_Non_LTR_6	LINE/L1	15308908	15309682	775
CP002686.1	15308908	15311729	3489	Denovo_Non_LTR_6	LINE/L1	15310263	15312014	2458	Homology_Non_LTR_14	LINE/L1	15310263	15311729	1467
CP002686.1	15313790	15314528	595	LTR_230-int	LTR/Copia	15313867	15314591	758	LTR_235-int	LTR/Copia	15313867	15314528	662
CP002686.1	15338714	15338846	548	TIR_3	Unknown	15338846	15339076	826	Helitron_16	RC/Helitron	15338846	15338846	1
CP002686.1	15338846	15339076	826	Helitron_16	RC/Helitron	15338936	15339099	416	TIR_3	Unknown	15338936	15339076	141
CP002686.1	15349726	15350786	618	Homology_Non_LTR_5	LINE/L1	15350042	15352841	9236	Homology_Non_LTR_0	LINE/L1	15350042	15350786	745
CP002686.1	15353356	15353692	889	TIR_9	Unknown	15353686	15353804	390	TIR_9	Unknown	15353686	15353692	7
CP002686.1	15353686	15353804	390	TIR_9	Unknown	15353709	15353890	282	Helitron_28	RC/Helitron	15353709	15353804	96
CP002686.1	15371850	15372041	1527	TIR_38	Unknown	15371980	15372105	231	TIR_16	DNA/PIF-Harbinger	15371980	15372041	62
CP002686.1	15450663	15450911	442	Helitron_33	RC/Helitron	15450893	15451179	739	TIR_3	Unknown	15450893	15450911	19
CP002686.1	15450893	15451179	739	TIR_3	Unknown	15451039	15451196	401	Helitron_20	RC/Helitron	15451039	15451179	141
CP002686.1	15451455	15452795	10081	TIR_37	DNA/TcMar	15452792	15453628	6476	TIR_85	DNA/MULE	15452792	15452795	4
CP002686.1	15461024	15461130	269	LTR_148-int	LTR/Gypsy	15461103	15461266	361	LTR_172-int	LTR/Gypsy	15461103	15461130	28
CP002686.1	15489654	15490351	501	Homology_Non_LTR_11	LINE/L1	15489862	15490541	672	Homology_Non_LTR_10	LINE/L1	15489862	15490351	490
CP002686.1	15541102	15542214	6016	LTR_232-int	LTR/Copia	15542213	15542571	2842	LTR_232-int	LTR/Copia	15542213	15542214	2
CP002686.1	15564170	15564340	572	Helitron_33	RC/Helitron	15564336	15564747	1400	Helitron_33	RC/Helitron	15564336	15564340	5
CP002686.1	15576636	15578492	12052	LTR_186-int	LTR/Gypsy	15577080	15580974	26748	LTR_185-int	LTR/Gypsy	15577080	15578492	1413
CP002686.1	15577080	15580974	26748	LTR_185-int	LTR/Gypsy	15580974	15584391	25570	LTR_186-int	LTR/Gypsy	15580974	15580974	1
CP002686.1	15619498	15619643	452	TIR_84	DNA/MULE	15619637	15619873	360	TIR_75	DNA/MULE	15619637	15619643	7
CP002686.1	15628452	15628896	638	LTR_96-LTR	LTR/Gypsy	15628642	15629332	1740	LTR_49-LTR	LTR/Gypsy	15628642	15628896	255
CP002686.1	15640589	15640844	987	Helitron_29	RC/Helitron	15640813	15641257	1120	Helitron_29	RC/Helitron	15640813	15640844	32
CP002686.1	15640813	15641257	1120	Helitron_29	RC/Helitron	15641234	15641488	979	TIR_12	Unknown	15641234	15641257	24
CP002686.1	15650325	15650476	484	LTR_73-LTR	Unknown	15650346	15650614	857	LTR_126-LTR	LTR/Copia	15650346	15650476	131
CP002686.1	15650346	15650614	857	LTR_126-LTR	LTR/Copia	15650587	15650779	718	LTR_236-int	LTR/Copia	15650587	15650614	28
CP002686.1	15674706	15674835	368	LTR_116-LTR	LTR/Copia	15674732	15674862	424	LTR_11-LTR	LTR/Copia	15674732	15674835	104
CP002686.1	15764704	15765047	619	Homology_Non_LTR_1	LINE/L1	15764705	15765211	299	Homology_Non_LTR_6	LINE/L1	15764705	15765047	343
CP002686.1	15791971	15792361	1020	LTR_96-LTR	LTR/Gypsy	15792074	15792826	2235	LTR_49-LTR	LTR/Gypsy	15792074	15792361	288
CP002686.1	15811047	15811254	768	TIR_39	Unknown	15811140	15811838	2826	TIR_9	Unknown	15811140	15811254	115
CP002686.1	15811949	15812300	1223	TIR_36	DNA/TcMar	15812296	15812559	1479	Homology_Non_LTR_22	Unknown	15812296	15812300	5
CP002686.1	15873281	15873398	626	Helitron_37	RC/Helitron	15873398	15873667	1732	Homology_Non_LTR_22	Unknown	15873398	15873398	1
CP002686.1	15883974	15884297	2237	TIR_11	Unknown	15884297	15884480	460	Helitron_14	RC/Helitron	15884297	15884297	1
CP002686.1	15884297	15884480	460	Helitron_14	RC/Helitron	15884349	15884512	282	TIR_9	Unknown	15884349	15884480	132
CP002686.1	15958448	15959596	1910	LTR_173-int	LTR/Copia	15958492	15959719	1856	LTR_231-int	LTR/Copia	15958492	15959596	1105
CP002686.1	16042758	16042992	1104	Helitron_16	RC/Helitron	16042856	16043030	318	TIR_3	Unknown	16042856	16042992	137
CP002686.1	16063364	16063598	1016	Helitron_16	RC/Helitron	16063462	16063636	323	TIR_3	Unknown	16063462	16063598	137
CP002686.1	16088216	16088449	1132	Helitron_16	RC/Helitron	16088314	16088487	377	TIR_3	Unknown	16088314	16088449	136
CP002686.1	16088679	16088896	533	Helitron_16	RC/Helitron	16088878	16089349	829	TIR_3	Unknown	16088878	16088896	19
CP002686.1	16143379	16143504	695	TIR_81	DNA/PIF-Harbinger	16143504	16144282	6700	TIR_33	DNA/TcMar	16143504	16143504	1
CP002686.1	16148301	16148544	590	TIR_39	Unknown	16148544	16148743	797	Denovo_Non_LTR_6	LINE/L1	16148544	16148544	1
CP002686.1	16176780	16177555	1235	Homology_Non_LTR_14	LINE/L1	16177108	16177672	713	Homology_Non_LTR_13	LINE/L1	16177108	16177555	448
CP002686.1	16222624	16223093	934	TIR_3	Unknown	16223075	16223292	533	Helitron_16	RC/Helitron	16223075	16223093	19
CP002686.1	16223484	16223659	309	TIR_3	Unknown	16223522	16223757	1090	Helitron_16	RC/Helitron	16223522	16223659	138
CP002686.1	16234660	16235030	2577	TIR_17	Unknown	16235029	16235584	2199	TIR_25	DNA/TcMar	16235029	16235030	2
CP002686.1	16268509	16268641	383	TIR_111	DNA/CMC-EnSpm	16268540	16268712	266	TIR_60	DNA/CMC-EnSpm	16268540	16268641	102
CP002686.1	16274431	16274636	499	Helitron_33	RC/Helitron	16274433	16274697	240	TIR_112	DNA/hAT	16274433	16274636	204
CP002686.1	16275832	16276116	466	TIR_2	Unknown	16275833	16276874	5741	Helitron_23	RC/Helitron	16275833	16276116	284
CP002686.1	16281689	16281838	657	Helitron_32	RC/Helitron	16281714	16281840	718	TIR_17	Unknown	16281714	16281838	125
CP002686.1	16353172	16354004	4430	TIR_16	DNA/PIF-Harbinger	16353467	16354413	5662	TIR_38	Unknown	16353467	16354004	538
CP002686.1	16453477	16453704	1096	TIR_29	DNA/PIF-Harbinger	16453685	16453883	804	TIR_29	DNA/PIF-Harbinger	16453685	16453704	20
CP002686.1	16500843	16500951	699	LTR_189-int	LTR/Gypsy	16500930	16501833	7099	LTR_13-LTR	LTR/Gypsy	16500930	16500951	22
CP002686.1	16500930	16501833	7099	LTR_13-LTR	LTR/Gypsy	16501809	16502143	746	LTR_222-int	LTR/Copia	16501809	16501833	25
CP002686.1	16501809	16502143	746	LTR_222-int	LTR/Copia	16501844	16502219	263	LTR_245-int	LTR/Copia	16501844	16502143	300
CP002686.1	16502393	16502917	1063	LTR_222-int	LTR/Copia	16502899	16503087	322	LTR_222-int	LTR/Copia	16502899	16502917	19
CP002686.1	16561655	16562062	2914	TIR_37	DNA/TcMar	16562049	16563587	11521	TIR_37	DNA/TcMar	16562049	16562062	14
CP002686.1	16573894	16574046	367	Helitron_14	RC/Helitron	16574026	16574269	261	Helitron_18	RC/Helitron	16574026	16574046	21
CP002686.1	16576532	16576765	999	Homology_Non_LTR_1	LINE/L1	16576536	16576792	934	LTR_202-int	LTR/Gypsy	16576536	16576765	230
CP002686.1	16699254	16699420	401	TIR_72	DNA/TcMar	16699306	16699427	401	TIR_72	DNA/TcMar	16699306	16699420	115
CP002686.1	16811436	16813838	6529	LTR_174-int	LTR/Copia	16813184	16813920	1939	LTR_173-int	LTR/Copia	16813184	16813838	655
CP002686.1	16852240	16854065	12799	Helitron_37	RC/Helitron	16854054	16854240	1229	Helitron_37	RC/Helitron	16854054	16854065	12
CP002686.1	16879752	16880656	5339	TIR_37	DNA/TcMar	16879865	16881873	16240	Helitron_17	RC/Helitron	16879865	16880656	792
CP002686.1	16903492	16903784	782	TIR_111	DNA/CMC-EnSpm	16903716	16904005	1830	TIR_60	DNA/CMC-EnSpm	16903716	16903784	69
CP002686.1	17000421	17000571	296	LTR_21-LTR	LTR/Copia	17000482	17000605	232	LTR_123-LTR	LTR/Copia	17000482	17000571	90
CP002686.1	17116562	17116717	397	TIR_93	DNA/PIF-Harbinger	17116714	17116859	794	Helitron_36	RC/Helitron	17116714	17116717	4
CP002686.1	17156799	17157097	867	TIR_39	Unknown	17156949	17157439	1691	TIR_9	Unknown	17156949	17157097	149
CP002686.1	17209573	17210070	2803	TIR_39	Unknown	17209963	17210226	575	Helitron_35	RC/Helitron	17209963	17210070	108
CP002686.1	17209963	17210226	575	Helitron_35	RC/Helitron	17210223	17210551	762	Helitron_31	RC/Helitron	17210223	17210226	4
CP002686.1	17299150	17299379	1034	TIR_37	DNA/TcMar	17299282	17299583	2400	TIR_9	Unknown	17299282	17299379	98
CP002686.1	17382808	17383332	986	TIR_10	Unknown	17382853	17383431	2922	TIR_38	Unknown	17382853	17383332	480
CP002686.1	17392544	17393363	6076	LTR_13-LTR	LTR/Gypsy	17393358	17395048	12827	LTR_13-LTR	LTR/Gypsy	17393358	17393363	6
CP002686.1	17393358	17395048	12827	LTR_13-LTR	LTR/Gypsy	17395027	17395137	672	LTR_189-int	LTR/Gypsy	17395027	17395048	22
CP002686.1	17395980	17397020	5349	Helitron_17	RC/Helitron	17397015	17397299	1996	Helitron_17	RC/Helitron	17397015	17397020	6
CP002686.1	17531651	17531786	1436	TIR_13	DNA/PIF-Harbinger	17531667	17532127	755	TIR_10	Unknown	17531667	17531786	120
CP002686.1	17531667	17532127	755	TIR_10	Unknown	17531787	17532152	859	TIR_38	Unknown	17531787	17532127	341
CP002686.1	17531667	17532127	755	TIR_10	Unknown	17532033	17532184	309	Helitron_18	RC/Helitron	17532033	17532127	95
CP002686.1	17531787	17532152	859	TIR_38	Unknown	17532033	17532184	309	Helitron_18	RC/Helitron	17532033	17532152	120
CP002686.1	17663425	17666888	6177	Homology_Non_LTR_8	LINE/L1	17663940	17666889	6433	Homology_Non_LTR_7	LINE/L1	17663940	17666888	2949
CP002686.1	17682222	17682606	1090	Helitron_23	RC/Helitron	17682502	17682629	228	TIR_2	Unknown	17682502	17682606	105
CP002686.1	17860578	17860733	234	TIR_71	DNA/PIF-Harbinger	17860625	17860746	396	TIR_73	DNA/PIF-Harbinger	17860625	17860733	109
CP002686.1	17929076	17929365	505	TIR_33	DNA/TcMar	17929153	17929377	637	TIR_92	DNA/MULE	17929153	17929365	213
CP002686.1	18175975	18176164	327	TIR_4	DNA/PIF-Harbinger	18176132	18176345	1248	TIR_4	DNA/PIF-Harbinger	18176132	18176164	33
CP002686.1	18243810	18244363	4480	TIR_16	DNA/PIF-Harbinger	18244135	18244532	2649	TIR_38	Unknown	18244135	18244363	229
CP002686.1	18269849	18270190	563	Homology_Non_LTR_13	LINE/L1	18269855	18270584	360	Homology_Non_LTR_14	LINE/L1	18269855	18270190	336
CP002686.1	18481785	18481904	358	TIR_111	DNA/CMC-EnSpm	18481791	18481919	240	TIR_60	DNA/CMC-EnSpm	18481791	18481904	114
CP002686.1	18511774	18511879	353	Homology_Non_LTR_0	LINE/L1	18511778	18511900	326	TIR_53	Unknown	18511778	18511879	102
CP002686.1	18552884	18553109	428	TIR_9	Unknown	18552982	18553150	310	TIR_37	DNA/TcMar	18552982	18553109	128
CP002686.1	18746292	18746434	342	Helitron_7	RC/Helitron	18746347	18747142	5076	TIR_37	DNA/TcMar	18746347	18746434	88
CP002686.1	18864366	18864836	589	LTR_247-int	LTR/Copia	18864783	18865035	352	LTR_156-int	LTR/Copia	18864783	18864836	54
CP002686.1	18864366	18864836	589	LTR_247-int	LTR/Copia	18864827	18865260	1197	LTR_247-int	LTR/Copia	18864827	18864836	10
CP002686.1	18864783	18865035	352	LTR_156-int	LTR/Copia	18864827	18865260	1197	LTR_247-int	LTR/Copia	18864827	18865035	209
CP002686.1	18927430	18927968	3239	TIR_24	Unknown	18927967	18928735	5831	TIR_12	Unknown	18927967	18927968	2
CP002686.1	19428037	19428705	4833	TIR_16	DNA/PIF-Harbinger	19428313	19429193	5620	TIR_38	Unknown	19428313	19428705	393
CP002686.1	19536489	19536605	450	TIR_11	Unknown	19536599	19537160	1414	Helitron_15	RC/Helitron	19536599	19536605	7
CP002686.1	20055972	20056247	995	TIR_39	Unknown	20056145	20056708	1916	TIR_9	Unknown	20056145	20056247	103
CP002686.1	20304402	20304521	357	TIR_68	DNA/PIF-Harbinger	20304416	20304530	579	TIR_5	Unknown	20304416	20304521	106
CP002686.1	20485621	20486732	8264	Helitron_17	RC/Helitron	20486728	20487141	2729	Helitron_17	RC/Helitron	20486728	20486732	5
CP002686.1	22002219	22002608	2939	TIR_24	Unknown	22002608	22003076	2887	TIR_24	Unknown	22002608	22002608	1
CP002686.1	22061403	22062280	942	LTR_274-int	LTR/Copia	22061547	22062294	1030	LTR_242-int	LTR/Copia	22061547	22062280	734
CP002686.1	22238959	22239140	764	LTR_185-int	LTR/Gypsy	22239000	22239310	672	LTR_186-int	LTR/Gypsy	22239000	22239140	141
CP002686.1	22513732	22516109	10471	LTR_186-int	LTR/Gypsy	22515598	22519222	17163	LTR_185-int	LTR/Gypsy	22515598	22516109	512
CP002686.1	22515598	22519222	17163	LTR_185-int	LTR/Gypsy	22519210	22519792	2677	LTR_185-int	LTR/Gypsy	22519210	22519222	13
CP002686.1	22519921	22520287	2692	LTR_186-int	LTR/Gypsy	22520285	22520495	1329	LTR_186-int	LTR/Gypsy	22520285	22520287	3
CP002686.1	22520285	22520495	1329	LTR_186-int	LTR/Gypsy	22520332	22520495	1098	LTR_200-int	LTR/Gypsy	22520332	22520495	164
CP002686.1	22537273	22537429	267	TIR_5	Unknown	22537427	22537674	817	TIR_104	DNA/PIF-Harbinger	22537427	22537429	3
CP002686.1	22577364	22577553	1089	TIR_62	DNA/PIF-Harbinger	22577549	22578179	1204	TIR_38	Unknown	22577549	22577553	5
CP002686.1	22577364	22577553	1089	TIR_62	DNA/PIF-Harbinger	22577552	22578220	2039	TIR_13	DNA/PIF-Harbinger	22577552	22577553	2
CP002686.1	22577549	22578179	1204	TIR_38	Unknown	22577552	22578220	2039	TIR_13	DNA/PIF-Harbinger	22577552	22578179	628
CP002686.1	22697762	22698509	991	LTR_242-int	LTR/Copia	22697776	22698653	923	LTR_274-int	LTR/Copia	22697776	22698509	734
CP002686.1	23108857	23109116	1702	LTR_25-LTR	LTR/Gypsy	23109115	23109448	2549	LTR_260-int	LTR/Gypsy	23109115	23109116	2
CP002686.1	23109115	23109448	2549	LTR_260-int	LTR/Gypsy	23109444	23115367	21667	LTR_260-int	LTR/Gypsy	23109444	23109448	5
CP002687.1	50301	50403	697	LTR_189-int	LTR/Gypsy	50388	50657	2076	LTR_13-LTR	LTR/Gypsy	50388	50403	16
CP002687.1	185265	185413	332	LTR_15-LTR	LTR/Gypsy	185287	185465	874	Helitron_22	RC/Helitron	185287	185413	127
CP002687.1	348071	348507	1653	Helitron_20	RC/Helitron	348325	348599	286	TIR_3	Unknown	348325	348507	183
CP002687.1	348071	348507	1653	Helitron_20	RC/Helitron	348486	348704	934	Helitron_20	RC/Helitron	348486	348507	22
CP002687.1	348325	348599	286	TIR_3	Unknown	348486	348704	934	Helitron_20	RC/Helitron	348486	348599	114
CP002687.1	376073	376231	647	TIR_25	DNA/TcMar	376227	376347	731	TIR_42	Unknown	376227	376231	5
CP002687.1	738417	738549	288	Helitron_18	RC/Helitron	738504	738639	297	TIR_6	DNA/hAT	738504	738549	46
CP002687.1	764288	764450	542	Helitron_16	RC/Helitron	764319	764452	587	TIR_3	Unknown	764319	764450	132
CP002687.1	835969	836075	288	TIR_22	DNA/PIF-Harbinger	836061	836211	495	TIR_22	DNA/PIF-Harbinger	836061	836075	15
CP002687.1	917290	917403	251	TIR_37	DNA/TcMar	917294	917416	234	Helitron_28	RC/Helitron	917294	917403	110
CP002687.1	917290	917403	251	TIR_37	DNA/TcMar	917324	917496	482	TIR_9	Unknown	917324	917403	80
CP002687.1	917294	917416	234	Helitron_28	RC/Helitron	917324	917496	482	TIR_9	Unknown	917324	917416	93
CP002687.1	963864	964406	3533	Helitron_10	RC/Helitron	964406	965061	5034	TIR_9	Unknown	964406	964406	1
CP002687.1	965068	965336	2313	Homology_Non_LTR_3	LINE/L1	965334	965798	3512	TIR_9	Unknown	965334	965336	3
CP002687.1	1014261	1014396	390	TIR_11	Unknown	1014279	1014560	758	Helitron_37	RC/Helitron	1014279	1014396	118
CP002687.1	1094957	1095205	901	LTR_170-int	LTR/Copia	1095031	1095232	340	LTR_174-int	LTR/Copia	1095031	1095205	175
CP002687.1	1443956	1444068	336	TIR_103	DNA/MULE	1444059	1444378	1464	TIR_70	DNA/MULE	1444059	1444068	10
CP002687.1	1565889	1567079	9958	LTR_182-int	LTR/Copia	1567019	1567196	245	LTR_237-int	LTR/Copia	1567019	1567079	61
CP002687.1	1567019	1567196	245	LTR_237-int	LTR/Copia	1567085	1567199	945	LTR_182-int	LTR/Copia	1567085	1567196	112
CP002687.1	1619610	1624160	30585	LTR_183-int	LTR/Gypsy	1624151	1624408	1961	LTR_99-LTR	LTR/Gypsy	1624151	1624160	10
CP002687.1	1695919	1697232	8013	LTR_172-int	LTR/Gypsy	1697115	1697246	431	LTR_206-int	LTR/Gypsy	1697115	1697232	118
CP002687.1	1742614	1743349	3875	LTR_49-LTR	LTR/Gypsy	1743053	1743509	1271	LTR_96-LTR	LTR/Gypsy	1743053	1743349	297
CP002687.1	1752087	1752313	365	LTR_232-int	LTR/Copia	1752207	1752432	265	LTR_247-int	LTR/Copia	1752207	1752313	107
